ILE_BANKOW,ILE_BANKOW_12,ILE_MIES_OD_NAJSTAR_OTW,ILE_MIES_OD_NAJSTAR_OTW_NRAT,ILE_MIES_OD_NAJSTAR_OTW_RAT,ILE_PRODUKTOW,ILE_RACH_OTW,ILE_RACH_OTW_12,ILE_RACH_OTW_NRAT,ILE_RACH_OTW_NRAT_12,ILE_RACH_OTW_RAT,ILE_RACH_OTW_RAT_12,ILE_RACH_OTW_BEZ_HIPO,ILE_RACH_OTW_KARTY,ILE_RACH_OTW_ODNAWIALNE,ILE_RACH_ZAMK,ILE_ZAPYTAN_12,ILE_ZAPYTAN_3,ILE_ZAPYTAN_6,ILE_ZAPYTAN_9,L_RACHUNKOW,MAX_NAL_WYMAGAL,MAX_RATA,MAX_WNIOSKODAWCY,MIN_L_RAT_DO_SPLATY,SUMA_DO_SPLATY,SUMA_DO_SPLATY_BEZ_HIPO,SUMA_DO_SPLATY_KARTY,SUMA_DO_SPLATY_NRAT,SUMA_DO_SPLATY_ODNAWIALNE,SUMA_DO_SPLATY_RAT,SUMA_LIMIT,SUMA_LIMIT_KARTY,SUMA_LIMIT_ODNAWIALNE,SUMA_NAL_WYMAGAL,SUMA_NAL_WYMAGAL_BEZ_HIPO,SUMA_NAL_WYMAGAL_KARTY,SUMA_NAL_WYMAGAL_NRAT,SUMA_RATA,STATUS,dataset,NEW_STATUS
1,0.0,47.39,47.35,47.39,2,2,0,1,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,3,0.0,791.0,1,204.0,161664.0,0.0,0.0,0.0,0.0,161664.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,791.0,0,new data,0
2,0.0,64.42,0.0,64.42,2,2,0,0,0,2,0,2,0,0,4,0.0,0.0,0.0,0.0,6,79.0,154.0,1,48.0,7413.0,7413.0,0.0,0.0,0.0,7413.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,154.0,1,new data,0
2,0.0,14.61,0.0,14.61,1,2,1,0,0,2,1,2,0,0,2,0.0,0.0,0.0,0.0,5,342.0,166.0,2,2.0,800.0,800.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,342.0,342.0,0.0,0.0,318.0,1,new data,0
2,0.0,36.42,0.0,36.42,1,2,0,0,0,2,0,2,0,0,2,0.0,0.0,0.0,0.0,4,410.0,357.0,1,18.0,10145.0,10145.0,0.0,0.0,0.0,10145.0,0.0,0.0,0.0,554.0,554.0,0.0,0.0,515.0,1,new data,0
3,7.0,6.97,4.45,6.97,4,4,4,2,2,2,2,4,1,1,0,10.0,0.0,3.0,10.0,4,30.0,290.0,1,31.0,18920.0,18920.0,65.0,1068.0,1003.0,17852.0,2000.0,1000.0,1000.0,30.0,30.0,30.0,30.0,455.0,2,new data,1
1,0.0,99.84,99.84,78.26,2,2,0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2,0.0,698.0,2,39.0,27351.0,0.0,0.0,0.0,0.0,27351.0,1800.0,0.0,1800.0,0.0,0.0,0.0,0.0,698.0,0,new data,0
1,2.0,0.77,0.0,0.77,1,1,3,0,0,1,3,1,0,0,12,3.0,2.0,3.0,3.0,13,0.0,1154.0,2,38.0,44144.0,44144.0,0.0,0.0,0.0,44144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,0,new data,0
2,6.0,45.58,45.58,7.13,3,5,6,2,1,3,5,5,1,1,12,13.0,3.0,6.0,10.0,17,0.0,1049.0,1,16.0,126945.0,126945.0,2864.0,4570.0,1706.0,122375.0,5000.0,3000.0,2000.0,0.0,0.0,0.0,0.0,1953.0,1,new data,0
2,0.0,121.48,110.94,121.48,3,4,0,2,0,2,0,4,2,0,1,0.0,0.0,0.0,0.0,5,865.0,37.0,1,0.0,865.0,865.0,0.0,0.0,0.0,865.0,3400.0,3400.0,0.0,865.0,865.0,0.0,0.0,37.0,2,new data,1
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,73.52,0.0,73.52,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,54.0,438.0,1,30.0,13334.0,13334.0,0.0,0.0,0.0,13334.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,438.0,2,new data,1
1,0.0,125.97,125.97,0.0,1,2,0,2,0,0,0,2,2,0,4,0.0,0.0,0.0,0.0,6,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,1.0,185.39,185.39,17.26,3,4,2,2,1,2,1,4,1,1,5,1.0,0.0,1.0,1.0,9,0.0,120.0,1,19.0,4499.0,4499.0,0.0,0.0,0.0,4499.0,1945.0,1000.0,945.0,0.0,0.0,0.0,0.0,178.0,0,new data,0
1,0.0,221.58,221.58,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,47.74,47.74,40.61,2,2,0,1,0,1,0,2,0,1,2,0.0,0.0,0.0,0.0,4,468.0,363.0,1,9.0,8827.0,8827.0,0.0,5532.0,5532.0,3295.0,5500.0,0.0,5500.0,468.0,468.0,0.0,0.0,363.0,1,new data,0
2,0.0,228.97,228.97,32.87,3,4,0,2,0,2,0,3,0,2,0,0.0,0.0,0.0,0.0,4,0.0,1568.0,2,21.0,200881.0,32288.0,0.0,0.0,0.0,200881.0,2700.0,0.0,2700.0,0.0,0.0,0.0,0.0,2615.0,0,new data,0
2,2.0,22.19,0.0,22.19,2,2,0,0,0,2,0,2,0,0,3,8.0,1.0,3.0,4.0,9,16519.0,183.0,2,23.0,20748.0,20748.0,0.0,0.0,0.0,20748.0,0.0,0.0,0.0,16519.0,16519.0,0.0,0.0,183.0,2,new data,1
2,2.0,55.71,55.71,35.81,3,5,4,2,1,3,3,5,0,2,7,4.0,1.0,3.0,3.0,12,221.0,531.0,1,13.0,41218.0,41218.0,0.0,7473.0,7473.0,33745.0,7500.0,0.0,7500.0,221.0,221.0,0.0,0.0,1166.0,1,new data,0
2,1.0,38.87,38.87,26.81,3,4,1,1,0,3,1,4,0,1,7,1.0,0.0,1.0,1.0,11,0.0,164.0,1,4.0,7775.0,7775.0,0.0,0.0,0.0,7775.0,320.0,0.0,320.0,0.0,0.0,0.0,0.0,409.0,0,new data,0
1,0.0,32.68,32.68,29.71,2,3,0,1,0,2,0,3,1,0,3,0.0,0.0,0.0,0.0,6,0.0,215.0,1,7.0,6743.0,6743.0,4276.0,4276.0,0.0,2467.0,7900.0,7900.0,0.0,0.0,0.0,0.0,0.0,363.0,1,new data,0
1,0.0,197.77,197.77,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
2,0.0,105.97,0.0,105.97,1,2,0,0,0,2,0,2,0,0,1,0.0,0.0,0.0,0.0,3,6685.0,580.0,1,14.0,14800.0,14800.0,0.0,0.0,0.0,14800.0,0.0,0.0,0.0,6685.0,6685.0,0.0,0.0,580.0,2,new data,1
1,2.0,30.58,30.58,7.35,2,2,1,1,0,1,1,2,0,1,6,3.0,1.0,1.0,3.0,8,0.0,1708.0,2,76.0,132853.0,132853.0,0.0,3212.0,3212.0,129641.0,9400.0,0.0,9400.0,0.0,0.0,0.0,0.0,1708.0,0,new data,0
1,1.0,45.1,0.0,45.1,1,1,0,0,0,1,0,1,0,0,2,1.0,1.0,1.0,1.0,3,1118.0,0.0,1,0.0,1118.0,1118.0,0.0,0.0,0.0,1118.0,0.0,0.0,0.0,1118.0,1118.0,0.0,0.0,0.0,2,new data,1
3,0.0,47.65,0.0,47.65,2,4,1,0,0,4,0,3,0,0,8,0.0,0.0,0.0,0.0,12,1471.0,1167.0,1,23.0,216240.0,40816.0,0.0,0.0,0.0,216240.0,0.0,0.0,0.0,2258.0,2258.0,0.0,0.0,2575.0,1,new data,0
1,0.0,177.58,177.58,18.45,2,2,0,1,0,1,0,2,0,1,1,0.0,0.0,0.0,0.0,3,0.0,160.0,1,8.0,1250.0,1250.0,0.0,0.0,0.0,1250.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,160.0,0,new data,0
3,0.0,131.23,131.23,90.26,5,5,0,2,0,3,0,4,1,1,8,0.0,0.0,0.0,0.0,13,0.0,788.0,4,12.0,84293.9882,32873.0,634.0,1619.0,985.0,82674.9882,1700.0,700.0,1000.0,0.0,0.0,0.0,0.0,1474.4252,1,new data,0
1,1.0,2.97,0.0,2.97,1,1,1,0,0,1,1,1,0,0,0,1.0,1.0,1.0,1.0,1,221.0,216.0,1,23.0,5038.0,5038.0,0.0,0.0,0.0,5038.0,0.0,0.0,0.0,221.0,221.0,0.0,0.0,216.0,2,new data,1
1,1.0,31.52,31.52,3.48,2,3,2,2,1,1,1,3,2,0,4,1.0,0.0,1.0,1.0,7,0.0,307.0,1,59.0,20104.0,20104.0,1993.0,1993.0,0.0,18111.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,307.0,1,new data,0
1,1.0,9.13,0.0,9.13,1,1,1,0,0,1,1,1,0,0,3,1.0,0.0,0.0,0.0,4,0.0,197.0,1,10.0,2010.0,2010.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,1,new data,0
1,1.0,50.26,0.0,50.26,1,1,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,2,2705.108,3874.6694,2,3710.0,908291.7263,0.0,0.0,0.0,0.0,908291.7263,0.0,0.0,0.0,2705.108,0.0,0.0,0.0,3874.6694,1,new data,0
2,1.0,131.32,0.0,131.32,1,2,1,0,0,2,1,2,0,0,4,1.0,0.0,0.0,1.0,6,1.0,138.0,1,12.0,1709.0,1709.0,0.0,0.0,0.0,1709.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,138.0,1,new data,0
1,0.0,108.45,108.45,0.0,2,2,0,2,0,0,0,2,1,1,1,0.0,0.0,0.0,0.0,3,0.0,-1.0,1,0.0,811.0,811.0,0.0,811.0,811.0,0.0,7000.0,1500.0,5500.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,95.29,95.29,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,136.0,-1.0,1,0.0,2857.0,2857.0,2857.0,2857.0,0.0,0.0,3000.0,3000.0,0.0,136.0,136.0,136.0,136.0,0.0,1,new data,0
1,0.0,69.45,69.45,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
1,0.0,51.77,51.77,51.61,2,2,0,1,0,1,0,1,0,1,1,0.0,0.0,0.0,0.0,3,775.0,1168.0,2,164.0,192507.0,744.0,0.0,744.0,744.0,191763.0,300.0,0.0,300.0,1519.0,744.0,0.0,744.0,1168.0,2,new data,1
3,2.0,41.74,21.58,41.74,3,6,0,1,0,5,0,6,1,0,15,2.0,0.0,0.0,0.0,21,37285.0,316.0,2,42.0,103845.0,103845.0,1293.0,1293.0,0.0,102552.0,1000.0,1000.0,0.0,79084.0,79084.0,693.0,693.0,663.0,2,new data,1
2,0.0,125.35,23.55,125.35,3,3,0,1,0,2,0,2,0,1,2,0.0,0.0,0.0,0.0,5,0.0,432.1087,1,3.0,19224.3881,723.0,0.0,0.0,0.0,19224.3881,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,675.1087,0,new data,0
3,2.0,199.87,199.87,10.87,4,6,4,2,0,4,4,6,1,1,10,4.0,1.0,2.0,3.0,16,0.0,961.0,2,2.0,14318.0,14318.0,74.0,74.0,0.0,14244.0,4400.0,1400.0,3000.0,0.0,0.0,0.0,0.0,1279.0,1,new data,0
1,0.0,51.65,51.65,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,1.0,8.9,0.0,8.9,1,1,1,0,0,1,1,1,0,0,1,1.0,0.0,0.0,1.0,2,957.0,174.0,1,8.0,1319.0,1319.0,0.0,0.0,0.0,1319.0,0.0,0.0,0.0,957.0,957.0,0.0,0.0,174.0,2,new data,1
1,0.0,73.19,0.0,73.19,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,3745.0,0.0,1,0.0,3745.0,3745.0,0.0,0.0,0.0,3745.0,0.0,0.0,0.0,3745.0,3745.0,0.0,0.0,0.0,2,new data,1
2,2.0,122.39,122.39,7.97,2,2,1,1,0,1,1,2,0,1,0,2.0,0.0,0.0,2.0,2,11.0,209.0,1,3.0,1640.0,1640.0,0.0,1011.0,1011.0,629.0,1000.0,0.0,1000.0,11.0,11.0,0.0,11.0,209.0,0,new data,0
2,1.0,65.84,65.84,22.23,2,4,0,3,0,1,0,4,3,0,5,1.0,0.0,0.0,1.0,9,569.0,388.0,1,49.0,22196.0,22196.0,3032.0,3032.0,0.0,19164.0,3800.0,3800.0,0.0,569.0,569.0,569.0,569.0,388.0,1,new data,0
0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,2,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,new data,0
1,1.0,4.87,0.0,4.87,1,1,1,0,0,1,1,1,0,0,4,3.0,0.0,1.0,2.0,5,0.0,214.0,1,30.0,6413.0,6413.0,0.0,0.0,0.0,6413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,1,new data,0
3,4.0,69.06,43.9,69.06,2,3,1,1,0,2,1,3,0,1,4,7.0,3.0,6.0,7.0,7,335.0,1785.0,2,43.0,176843.0,176843.0,0.0,171.0,171.0,176672.0,171.0,0.0,171.0,505.0,505.0,0.0,170.0,2114.0,1,new data,0
1,0.0,31.48,22.45,31.48,2,2,0,1,0,1,0,2,0,1,3,0.0,0.0,0.0,0.0,5,267.0,245.0,1,37.0,10061.0,10061.0,0.0,1014.0,1014.0,9047.0,1000.0,0.0,1000.0,278.0,278.0,0.0,11.0,245.0,1,new data,0
2,7.0,37.42,0.0,37.42,1,2,0,0,0,2,0,2,0,0,6,12.0,2.0,5.0,11.0,8,4184.0,804.0,1,1.0,25456.0,25456.0,0.0,0.0,0.0,25456.0,0.0,0.0,0.0,4184.0,4184.0,0.0,0.0,1359.0,2,new data,1
2,0.0,198.06,198.06,21.77,2,2,0,1,0,1,0,2,0,1,2,0.0,0.0,0.0,0.0,4,0.0,200.0,2,14.0,3057.0,3057.0,0.0,337.0,337.0,2720.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,200.0,0,new data,0
1,0.0,137.1,96.58,137.1,2,5,0,1,0,4,0,1,1,0,2,0.0,0.0,0.0,0.0,7,-1.0,986.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,2651.6174,1,new data,0
2,0.0,94.19,94.19,18.0,3,3,0,2,0,1,0,3,1,1,5,0.0,0.0,0.0,0.0,8,0.0,163.0,1,18.0,13081.0,13081.0,8658.0,10220.0,1562.0,2861.0,10300.0,8700.0,1600.0,0.0,0.0,0.0,0.0,163.0,1,new data,0
2,0.0,24.29,24.29,0.0,2,2,0,2,0,0,0,2,1,1,0,0.0,0.0,0.0,0.0,2,1929.0,-1.0,1,0.0,2739.0,2739.0,1929.0,2739.0,810.0,0.0,2110.0,1300.0,810.0,2739.0,2739.0,1929.0,2739.0,0.0,2,new data,1
2,0.0,194.0,194.0,65.16,2,2,0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2,0.0,496.0,2,7.0,3454.0,0.0,0.0,0.0,0.0,3454.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,496.0,0,new data,0
2,2.0,9.32,9.32,8.48,2,2,2,1,1,1,1,2,1,0,3,2.0,0.0,0.0,1.0,5,0.0,215.0,1,17.0,4526.0,4526.0,857.0,857.0,0.0,3669.0,2800.0,2800.0,0.0,0.0,0.0,0.0,0.0,215.0,0,new data,0
5,0.0,130.45,88.13,130.45,4,5,0,1,0,4,0,4,0,1,4,0.0,0.0,0.0,0.0,9,2125.0,888.0,2,142.0,61063.0,4459.0,0.0,679.0,679.0,60384.0,500.0,0.0,500.0,4456.0,4456.0,0.0,676.0,1286.0,2,new data,1
3,4.0,43.97,0.0,43.97,2,3,2,0,0,3,2,3,0,0,4,7.0,4.0,7.0,7.0,7,72.0,191.0,1,25.0,11127.0,11127.0,0.0,0.0,0.0,11127.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,381.0,0,new data,0
2,2.0,14.84,10.74,14.84,3,3,2,1,1,1,0,3,1,0,5,4.0,0.0,2.0,3.0,9,2752.0,135.0,1,10.0,6614.0,6614.0,2540.0,2540.0,0.0,1322.0,2600.0,2600.0,0.0,2752.0,2752.0,0.0,0.0,135.0,2,new data,1
3,0.0,24.65,0.0,24.65,1,4,0,0,0,4,0,4,0,0,4,0.0,0.0,0.0,0.0,8,312.0,441.0,1,33.0,49507.0,49507.0,0.0,0.0,0.0,49507.0,0.0,0.0,0.0,353.0,353.0,0.0,0.0,1244.0,1,new data,0
2,2.0,19.74,12.45,19.74,2,3,1,1,0,2,1,3,0,1,2,2.0,1.0,1.0,2.0,5,0.0,887.0,1,2.0,50840.0,50840.0,0.0,0.0,0.0,50840.0,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,1037.0,1,new data,0
1,0.0,31.26,0.0,31.26,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3,-1.0,1979.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.0,1,new data,0
4,2.0,136.23,136.23,108.16,3,8,0,2,0,6,0,4,2,0,2,2.0,1.0,1.0,2.0,11,0.0,24213.9444,1,2038.0,14065695.2366,5853267.4795,1703.0,1703.0,0.0,14063992.2366,46000.0,46000.0,0.0,0.0,0.0,0.0,0.0,59783.5947,2,new data,1
3,0.0,93.84,0.0,93.84,1,3,0,0,0,3,0,3,0,0,9,0.0,0.0,0.0,0.0,12,27041.0,656.0,1,1.0,28627.0,28627.0,0.0,0.0,0.0,28627.0,0.0,0.0,0.0,28627.0,28627.0,0.0,0.0,656.0,2,new data,1
3,3.0,10.61,2.84,10.61,2,3,3,1,1,2,2,3,0,1,5,3.0,2.0,2.0,2.0,8,0.0,954.0,1,49.0,64274.0,64274.0,0.0,5644.0,5644.0,58630.0,6300.0,0.0,6300.0,0.0,0.0,0.0,0.0,1061.0,1,new data,0
1,2.0,11.65,0.0,11.65,2,3,3,0,0,3,3,3,0,0,0,3.0,0.0,3.0,3.0,3,874.0,291.0,1,4.0,11255.0,11255.0,0.0,0.0,0.0,11255.0,0.0,0.0,0.0,2212.0,2212.0,0.0,0.0,625.0,2,new data,1
1,1.0,3.74,0.0,3.74,1,1,1,0,0,1,1,1,0,0,2,1.0,0.0,1.0,1.0,4,0.0,473.0,2,61.0,28993.0,28993.0,0.0,0.0,0.0,28993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0,new data,0
1,0.0,151.58,151.58,92.77,2,2,0,1,0,1,0,2,0,1,0,0.0,0.0,0.0,0.0,2,1093.0,0.0,1,0.0,1412.0,1412.0,0.0,319.0,319.0,1093.0,319.0,0.0,319.0,1412.0,1412.0,0.0,319.0,0.0,2,new data,1
1,0.0,75.74,75.74,0.0,1,1,0,1,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,3,0.0,-1.0,1,0.0,4245.0,4245.0,4245.0,4245.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
3,2.0,35.1,28.87,35.1,3,4,1,2,1,2,0,4,1,1,7,2.0,0.0,0.0,1.0,11,0.0,334.0,1,7.0,23343.0,23343.0,167.0,167.0,0.0,23176.0,1106.0,1000.0,106.0,0.0,0.0,0.0,0.0,334.0,1,new data,0
2,0.0,170.03,170.03,0.0,3,3,0,3,0,0,0,3,1,2,1,0.0,0.0,0.0,0.0,4,128.0,-1.0,1,0.0,128.0,128.0,0.0,128.0,128.0,0.0,4928.0,3000.0,1928.0,128.0,128.0,0.0,128.0,0.0,1,new data,0
1,0.0,100.32,0.0,100.32,1,1,0,0,0,1,0,1,0,0,6,0.0,0.0,0.0,0.0,7,31857.0,32114.0,2,1.0,31857.0,31857.0,0.0,0.0,0.0,31857.0,0.0,0.0,0.0,31857.0,31857.0,0.0,0.0,32114.0,2,new data,1
3,0.0,123.58,123.58,91.39,4,4,0,2,0,2,0,4,1,1,4,0.0,0.0,0.0,0.0,8,462.0,478.0,2,0.0,462.0,462.0,0.0,462.0,462.0,0.0,3400.0,1700.0,1700.0,462.0,462.0,0.0,462.0,590.0,2,new data,1
2,2.0,177.16,96.45,177.16,3,3,1,1,0,2,1,2,1,0,1,3.0,1.0,2.0,3.0,4,0.0,1604.0,2,64.0,172393.4108,102343.0,0.0,0.0,0.0,172393.4108,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,2198.8494,0,new data,0
3,4.0,138.52,138.52,37.84,4,7,2,3,0,4,2,7,1,2,6,4.0,1.0,2.0,4.0,13,0.0,418.0,1,15.0,12402.0,12402.0,0.0,2091.0,2091.0,10311.0,6300.0,2000.0,4300.0,0.0,0.0,0.0,0.0,863.0,1,new data,0
2,0.0,98.26,98.26,2.55,2,3,1,2,0,1,1,3,2,0,3,0.0,0.0,0.0,0.0,6,0.0,294.0,1,11.0,4128.0,4128.0,980.0,980.0,0.0,3148.0,6350.0,6350.0,0.0,0.0,0.0,0.0,0.0,294.0,0,new data,0
4,1.0,182.65,182.65,141.29,3,5,0,1,0,4,0,5,0,1,3,1.0,1.0,1.0,1.0,8,29394.0,14139.0,1,2.0,37478.0,37478.0,0.0,7087.0,7087.0,30391.0,7000.0,0.0,7000.0,30465.0,30465.0,0.0,74.0,14284.0,2,new data,1
2,0.0,113.55,0.0,113.55,2,3,0,0,0,3,0,3,0,0,1,0.0,0.0,0.0,0.0,5,191.0,258.0,1,0.0,313.0,313.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,313.0,313.0,0.0,0.0,566.0,1,new data,0
1,0.0,101.06,0.0,101.06,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,2,0.0,1420.0,2,120.0,170170.0,0.0,0.0,0.0,0.0,170170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,0,new data,0
3,0.0,96.45,96.45,11.06,3,4,1,3,0,1,1,4,2,1,1,0.0,0.0,0.0,0.0,5,2039.0,1023.0,1,41.0,42387.0,42387.0,0.0,0.0,0.0,42387.0,7046.0,4046.0,3000.0,2039.0,2039.0,0.0,0.0,1023.0,2,new data,1
1,0.0,147.97,147.97,0.0,1,1,0,1,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,3,0.0,-1.0,1,0.0,940.0,940.0,940.0,940.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,101.29,0.0,101.29,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,1225.1534,1,4545.0,358808.4308,0.0,0.0,0.0,0.0,358808.4308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.1534,1,new data,0
3,1.0,169.29,169.29,76.16,3,3,0,2,0,1,0,3,0,2,1,1.0,0.0,0.0,1.0,4,3260.0,3260.0,1,1.0,16897.0,16897.0,0.0,13637.0,13637.0,3260.0,14000.0,0.0,14000.0,3451.0,3451.0,0.0,191.0,3260.0,2,new data,1
2,0.0,93.03,88.87,93.03,2,3,0,1,0,2,0,3,1,0,4,0.0,0.0,0.0,0.0,7,2057.0,0.0,1,0.0,3507.0,3507.0,2057.0,2057.0,0.0,1450.0,500.0,500.0,0.0,3507.0,3507.0,2057.0,2057.0,0.0,2,new data,1
2,0.0,79.13,74.65,79.13,2,2,0,1,0,1,0,2,1,0,3,0.0,0.0,0.0,0.0,5,10.0,916.0,1,16.0,18274.0,18274.0,3800.0,3800.0,0.0,14474.0,5500.0,5500.0,0.0,10.0,10.0,0.0,0.0,916.0,0,new data,0
3,5.0,31.26,31.26,10.84,3,4,3,1,0,3,3,4,0,1,7,6.0,1.0,4.0,5.0,11,6.0,313.0,1,17.0,22242.0,22242.0,0.0,2013.0,2013.0,20229.0,2000.0,0.0,2000.0,6.0,6.0,0.0,6.0,460.0,1,new data,0
1,0.0,258.32,258.32,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,118.71,118.71,0.0,1,1,0,1,0,0,0,1,1,0,3,0.0,0.0,0.0,0.0,4,0.0,-1.0,1,0.0,1343.0,1343.0,1343.0,1343.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,35.81,0.0,35.81,1,1,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0.0,3,0.0,1264.0,2,226.0,286153.0,0.0,0.0,0.0,0.0,286153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,0,new data,0
2,0.0,432.0,432.0,0.0,2,3,0,3,0,0,0,3,2,1,5,0.0,0.0,0.0,0.0,8,0.0,-1.0,2,0.0,1808.0,1808.0,1808.0,1808.0,0.0,0.0,16500.0,14000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,100.61,100.61,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,4.42,4.42,0.0,1,1,2,1,2,0,0,1,0,1,3,0.0,0.0,0.0,0.0,4,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,0.0,65.52,0.0,65.52,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,4792.0,0.0,1,0.0,4792.0,4792.0,0.0,0.0,0.0,4792.0,0.0,0.0,0.0,4792.0,4792.0,0.0,0.0,0.0,2,new data,1
1,1.0,104.23,104.23,0.0,1,1,0,1,0,0,0,1,0,1,1,1.0,0.0,1.0,1.0,2,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,new data,0
1,1.0,86.39,0.0,86.39,1,2,0,0,0,2,0,0,0,0,2,1.0,0.0,1.0,1.0,4,0.0,1117.0,2,125.0,342187.0,0.0,0.0,0.0,0.0,342187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.0,1,new data,0
