ILE_BANKOW,ILE_BANKOW_12,ILE_MIES_OD_NAJSTAR_OTW,ILE_MIES_OD_NAJSTAR_OTW_NRAT,ILE_MIES_OD_NAJSTAR_OTW_RAT,ILE_PRODUKTOW,ILE_RACH_OTW,ILE_RACH_OTW_12,ILE_RACH_OTW_NRAT,ILE_RACH_OTW_NRAT_12,ILE_RACH_OTW_RAT,ILE_RACH_OTW_RAT_12,ILE_RACH_OTW_BEZ_HIPO,ILE_RACH_OTW_KARTY,ILE_RACH_OTW_ODNAWIALNE,ILE_RACH_ZAMK,ILE_ZAPYTAN_12,ILE_ZAPYTAN_3,ILE_ZAPYTAN_6,ILE_ZAPYTAN_9,L_RACHUNKOW,MAX_NAL_WYMAGAL,MAX_RATA,MAX_WNIOSKODAWCY,MIN_L_RAT_DO_SPLATY,SUMA_DO_SPLATY,SUMA_DO_SPLATY_BEZ_HIPO,SUMA_DO_SPLATY_KARTY,SUMA_DO_SPLATY_NRAT,SUMA_DO_SPLATY_ODNAWIALNE,SUMA_DO_SPLATY_RAT,SUMA_LIMIT,SUMA_LIMIT_KARTY,SUMA_LIMIT_ODNAWIALNE,SUMA_NAL_WYMAGAL,SUMA_NAL_WYMAGAL_BEZ_HIPO,SUMA_NAL_WYMAGAL_KARTY,SUMA_NAL_WYMAGAL_NRAT,SUMA_RATA,STATUS,dataset
1,2.0,6.0,0.0,6.0,1,1,1,0,0,1,1,1,0,0,0,2.0,0.0,1.0,2.0,1,0.0,70.0,1,54.0,3767.0,3767.0,0.0,0.0,0.0,3767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,bik
1,1.0,10.0,0.0,10.0,1,1,1,0,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,1,0.0,440.0,1,13.0,5835.0,5835.0,0.0,0.0,0.0,5835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0,bik
2,0.0,37.0,37.0,13.0,2,2,0,1,0,1,0,2,1,0,1,0.0,0.0,0.0,0.0,3,0.0,796.0,1,20.0,16113.0,16113.0,0.0,0.0,0.0,16113.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,796.0,0,bik
2,0.0,154.0,154.0,36.0,3,3,0,2,0,1,0,3,1,1,0,0.0,0.0,0.0,0.0,3,0.0,95.0,1,21.0,7461.0,7461.0,2350.0,5437.0,3087.0,2024.0,6250.0,2500.0,3750.0,0.0,0.0,0.0,0.0,95.0,0,bik
6,2.0,163.0,163.0,52.0,5,10,1,3,0,7,1,9,1,2,5,3.0,1.0,1.0,3.0,15,0.0,2484.0,2,1.0,90506.0,90506.0,10972.0,40422.0,29450.0,50084.0,59000.0,14000.0,45000.0,0.0,0.0,0.0,0.0,6373.0,0,bik
1,0.0,117.0,117.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,1902.0,1902.0,1902.0,1902.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,1.0,16.0,16.0,5.0,2,2,1,1,0,1,1,2,1,0,4,1.0,0.0,1.0,1.0,6,0.0,540.0,1,5.0,2601.0,2601.0,0.0,0.0,0.0,2601.0,5500.0,5500.0,0.0,0.0,0.0,0.0,0.0,540.0,0,bik
1,0.0,55.0,55.0,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,110.0,110.0,0.0,2,2,0,2,0,0,0,2,0,2,1,0.0,0.0,0.0,0.0,3,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100.0,0.0,6100.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,15.0,0.0,15.0,2,2,1,0,0,2,1,2,0,0,2,0.0,0.0,0.0,0.0,4,1.0,121.0,1,3.0,1081.0,1081.0,0.0,0.0,0.0,1081.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,200.0,0,bik
1,2.0,2.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,2.0,1.0,1.0,1.0,1,0.0,1175.0,2,106.0,124717.0,0.0,0.0,0.0,0.0,124717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,1.0,123.0,123.0,13.0,3,3,1,1,0,2,1,3,0,1,0,1.0,0.0,1.0,1.0,3,0.0,112.0,1,8.0,4806.0,4806.0,0.0,0.0,0.0,4806.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,112.0,0,bik
1,1.0,7.0,0.0,7.0,1,1,2,0,0,1,2,1,0,0,2,2.0,0.0,0.0,1.0,3,0.0,647.0,1,43.0,27706.0,27706.0,0.0,0.0,0.0,27706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0,bik
1,1.0,6.0,0.0,6.0,1,1,1,0,0,1,1,1,0,0,0,2.0,0.0,2.0,2.0,2,0.0,209.0,2,25.0,5226.0,5226.0,0.0,0.0,0.0,5226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0,bik
1,0.0,25.0,25.0,0.0,1,1,0,1,0,0,0,1,1,0,3,0.0,0.0,0.0,0.0,4,0.0,-1.0,1,0.0,271.0,271.0,271.0,271.0,0.0,0.0,11500.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,44.0,0.0,44.0,1,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,2,0.0,196.0,1,15.0,3032.0,3032.0,0.0,0.0,0.0,3032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0,bik
1,1.0,41.0,41.0,14.0,2,2,1,1,0,1,1,2,1,0,3,1.0,0.0,0.0,0.0,5,0.0,131.0,1,9.0,3791.0,3791.0,2554.0,2554.0,0.0,1237.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,131.0,0,bik
1,0.0,180.0,180.0,0.0,1,1,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,2,0.0,-1.0,2,0.0,446.0,446.0,0.0,446.0,446.0,0.0,4973.0,0.0,4973.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,24.0,20.0,24.0,2,3,1,1,0,2,1,3,1,0,0,1.0,0.0,1.0,1.0,3,-1.0,78.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,135.0,0,bik
2,1.0,77.0,77.0,6.0,2,2,1,1,0,1,1,2,1,0,0,1.0,0.0,1.0,1.0,2,0.0,343.0,1,17.0,5811.0,5811.0,0.0,0.0,0.0,5811.0,1900.0,1900.0,0.0,0.0,0.0,0.0,0.0,343.0,0,bik
3,1.0,186.0,186.0,80.0,3,5,1,2,0,3,1,4,0,2,0,1.0,0.0,0.0,1.0,5,253.0,743.0,2,32.0,43405.0,38242.0,0.0,4767.0,4767.0,38638.0,6500.0,0.0,6500.0,301.0,301.0,0.0,48.0,1055.0,0,bik
2,1.0,35.0,35.0,31.0,3,6,1,2,0,4,1,6,1,1,0,2.0,0.0,1.0,1.0,6,0.0,262.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,100.0,1200.0,0.0,0.0,0.0,0.0,750.0,0,bik
3,0.0,121.0,121.0,14.0,3,3,1,1,0,2,1,3,0,1,0,0.0,0.0,0.0,0.0,3,1.0,301.0,2,4.0,3940.0,3940.0,0.0,0.0,0.0,3940.0,3500.0,0.0,3500.0,1.0,1.0,0.0,0.0,435.0,0,bik
1,0.0,134.0,134.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,23.0,0.0,23.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,467.0,1,23.0,10650.0,10650.0,0.0,0.0,0.0,10650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0,bik
1,0.0,30.0,0.0,30.0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,1671.0,2,3311.0,552540.0,0.0,0.0,0.0,0.0,552540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.0,0,bik
2,0.0,143.0,0.0,143.0,1,3,2,0,0,3,2,3,0,0,1,0.0,0.0,0.0,0.0,4,0.0,229.0,1,0.0,1373.0,1373.0,0.0,0.0,0.0,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0,bik
1,0.0,41.0,0.0,41.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,185.0,1,0.0,8.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0,bik
2,0.0,46.0,46.0,6.0,2,2,1,1,0,1,1,2,1,0,0,0.0,0.0,0.0,0.0,2,0.0,198.0,1,5.0,991.0,991.0,0.0,0.0,0.0,991.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,198.0,0,bik
2,1.0,12.0,0.0,12.0,2,2,1,0,0,2,1,2,0,0,0,1.0,1.0,1.0,1.0,2,0.0,423.0,2,48.0,21780.0,21780.0,0.0,0.0,0.0,21780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0,bik
2,1.0,5.0,0.0,5.0,2,2,2,0,0,2,2,1,0,0,0,1.0,1.0,1.0,1.0,2,0.0,399.0,2,9.0,57697.0,1067.0,0.0,0.0,0.0,57697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0,bik
1,3.0,5.0,0.0,5.0,1,1,1,0,0,1,1,1,0,0,0,4.0,0.0,4.0,4.0,1,0.0,568.0,1,41.0,23450.0,23450.0,0.0,0.0,0.0,23450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,0,bik
1,1.0,137.0,137.0,19.0,2,2,0,1,0,1,0,2,0,1,0,1.0,0.0,0.0,1.0,2,0.0,918.0,2,35.0,43897.0,43897.0,0.0,11393.0,11393.0,32504.0,13000.0,0.0,13000.0,0.0,0.0,0.0,0.0,918.0,0,bik
1,0.0,21.0,0.0,21.0,1,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,2,0.0,838.0,1,27.0,22636.0,22636.0,0.0,0.0,0.0,22636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,0,bik
1,0.0,36.0,36.0,32.0,2,2,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,2,0.0,1506.0,2,4485.0,674699.0,0.0,0.0,0.0,0.0,674699.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1506.0,0,bik
1,0.0,107.0,107.0,35.0,2,2,0,1,0,1,0,2,0,1,2,0.0,0.0,0.0,0.0,4,0.0,330.0,2,2.0,659.0,659.0,0.0,1.0,1.0,658.0,850.0,0.0,850.0,0.0,0.0,0.0,0.0,330.0,0,bik
2,2.0,141.0,141.0,20.0,3,6,1,2,1,4,0,6,1,1,4,4.0,2.0,4.0,4.0,10,0.0,445.0,2,7.0,26653.0,26653.0,3848.0,4696.0,848.0,21957.0,7000.0,4000.0,3000.0,0.0,0.0,0.0,0.0,954.0,0,bik
0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,1.0,1.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,2.0,0.0,2.0,1,1,1,0,0,1,1,1,0,0,0,1.0,1.0,1.0,1.0,1,0.0,0.0,2,0.0,16047.0,16047.0,0.0,0.0,0.0,16047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,108.0,108.0,2.0,2,2,1,1,0,1,1,1,0,1,0,2.0,1.0,1.0,2.0,2,0.0,650.0,2,78.0,50832.0,0.0,0.0,0.0,0.0,50832.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,650.0,0,bik
0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,3,2.0,2.0,2.0,2.0,3,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,1.0,19.0,19.0,4.0,2,2,1,1,0,1,1,2,1,0,0,1.0,0.0,1.0,1.0,2,0.0,269.0,1,6.0,1619.0,1619.0,0.0,0.0,0.0,1619.0,5500.0,5500.0,0.0,0.0,0.0,0.0,0.0,269.0,0,bik
2,3.0,14.0,14.0,3.0,2,2,1,1,0,1,1,2,0,1,1,4.0,2.0,3.0,4.0,3,0.0,316.0,3,14.0,11614.0,11614.0,0.0,7166.0,7166.0,4448.0,8000.0,0.0,8000.0,0.0,0.0,0.0,0.0,316.0,0,bik
1,1.0,4.0,0.0,4.0,1,1,1,0,0,1,1,1,0,0,0,1.0,0.0,1.0,1.0,1,0.0,479.0,2,40.0,18940.0,18940.0,0.0,0.0,0.0,18940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0,bik
4,1.0,137.0,137.0,60.0,4,6,0,3,0,3,0,5,2,1,11,1.0,1.0,1.0,1.0,17,433.0,526.0,2,56.0,63009.0,40691.0,6121.0,6422.0,301.0,56587.0,7900.0,7600.0,300.0,698.0,265.0,264.0,265.0,919.0,0,bik
2,0.0,22.0,13.0,22.0,2,2,0,1,0,1,0,2,1,0,2,0.0,0.0,0.0,0.0,4,0.0,214.0,1,16.0,4376.0,4376.0,958.0,958.0,0.0,3418.0,2200.0,2200.0,0.0,0.0,0.0,0.0,0.0,214.0,0,bik
1,3.0,8.0,8.0,8.0,2,2,2,1,1,1,1,1,0,1,0,5.0,0.0,0.0,2.0,2,0.0,943.0,1,183.0,172916.0,0.0,0.0,0.0,0.0,172916.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,943.0,0,bik
1,0.0,119.0,119.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,11.0,0.0,11.0,1,1,1,0,0,1,1,1,0,0,0,1.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,10455.0,10455.0,0.0,0.0,0.0,10455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,1.0,64.0,64.0,3.0,2,2,1,1,0,1,1,2,0,1,0,1.0,0.0,1.0,1.0,2,0.0,235.0,1,23.0,5497.0,5497.0,0.0,0.0,0.0,5497.0,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,235.0,0,bik
1,0.0,20.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,69.0,0.0,69.0,1,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,2,12.0,0.0,1,0.0,12.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0,bik
1,0.0,48.0,48.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,1982.0,1982.0,1982.0,1982.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,0.0,3.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,9.0,9.0,0.0,1,1,1,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,1028.0,1028.0,1028.0,1028.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,1.0,134.0,134.0,8.0,2,2,1,1,0,1,1,1,0,1,1,2.0,0.0,0.0,2.0,3,0.0,871.0,2,43.0,37666.0,0.0,0.0,0.0,0.0,37666.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,871.0,0,bik
1,0.0,132.0,132.0,0.0,1,1,0,1,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,3,0.0,-1.0,1,0.0,185.0,185.0,0.0,185.0,185.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,42.0,36.0,42.0,2,2,0,1,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,3,-1.0,575.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,575.0,0,bik
2,2.0,7.0,7.0,2.0,2,2,2,1,1,1,1,2,0,1,1,2.0,1.0,1.0,2.0,3,0.0,157.0,2,18.0,5884.0,5884.0,0.0,3021.0,3021.0,2863.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,157.0,0,bik
2,0.0,63.0,63.0,0.0,1,2,0,2,0,0,0,2,2,0,2,0.0,0.0,0.0,0.0,4,0.0,-1.0,1,0.0,92.0,92.0,92.0,92.0,0.0,0.0,7200.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,123.0,123.0,53.0,3,5,0,3,0,2,0,3,2,1,0,0.0,0.0,0.0,0.0,5,0.0,1987.0,2,392.0,374357.0,37484.0,1564.0,37484.0,35920.0,336873.0,44700.0,7300.0,37400.0,0.0,0.0,0.0,0.0,3819.0,0,bik
3,1.0,62.0,62.0,42.0,3,3,0,2,0,1,0,2,0,2,0,1.0,0.0,0.0,1.0,4,0.0,1166.0,2,2492.0,308578.0,0.0,0.0,0.0,0.0,308578.0,8400.0,0.0,8400.0,0.0,0.0,0.0,0.0,1166.0,0,bik
3,6.0,109.0,109.0,17.0,4,5,1,3,0,2,1,5,1,2,3,9.0,0.0,1.0,7.0,8,886.0,1359.0,2,15.0,61743.0,61743.0,117.0,7620.0,7503.0,54123.0,14400.0,1500.0,12900.0,1675.0,1675.0,80.0,1217.0,1495.0,0,bik
1,1.0,67.0,67.0,0.0,2,2,2,2,2,0,0,2,1,1,11,5.0,1.0,1.0,3.0,13,55.0,-1.0,1,0.0,5492.0,5492.0,237.0,5492.0,5255.0,0.0,7200.0,2000.0,5200.0,55.0,55.0,0.0,55.0,0.0,0,bik
1,0.0,39.0,0.0,39.0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,25913.0,0.0,0.0,0.0,0.0,25913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,53.0,0.0,53.0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,89659.0,0.0,0.0,0.0,0.0,89659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,30.0,0.0,30.0,2,3,0,0,0,3,0,3,0,0,3,0.0,0.0,0.0,0.0,6,2.0,237.0,2,6.0,2323.0,2323.0,0.0,0.0,0.0,2323.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,379.0,0,bik
1,0.0,137.0,137.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,29.0,0.0,29.0,1,2,0,0,0,2,0,2,0,0,3,0.0,0.0,0.0,0.0,5,178.0,5061.0,1,5.0,27359.0,27359.0,0.0,0.0,0.0,27359.0,0.0,0.0,0.0,178.0,178.0,0.0,0.0,5236.0,0,bik
3,0.0,37.0,17.0,37.0,2,3,0,1,0,2,0,1,0,1,0,0.0,0.0,0.0,0.0,3,0.0,2300.0,2,1251.0,377483.0,0.0,0.0,0.0,0.0,377483.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,2300.0,0,bik
1,0.0,94.0,0.0,94.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,273.0,3,36.0,9813.0,9813.0,0.0,0.0,0.0,9813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,3,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,5.0,0.0,5.0,1,1,1,0,0,1,1,1,0,0,0,2.0,0.0,1.0,2.0,1,0.0,0.0,2,0.0,16721.0,16721.0,0.0,0.0,0.0,16721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,33.0,0.0,33.0,1,1,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,1.0,1,0.0,636.0,1,36.0,22720.0,22720.0,0.0,0.0,0.0,22720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0,bik
2,2.0,71.0,0.0,71.0,2,2,1,0,0,2,1,1,0,0,0,2.0,1.0,1.0,1.0,2,193.0,193.0,3,19.0,7008.0,3684.0,0.0,0.0,0.0,7008.0,0.0,0.0,0.0,193.0,193.0,0.0,0.0,276.0,0,bik
2,2.0,25.0,25.0,6.0,2,2,1,1,0,1,1,2,0,1,0,2.0,0.0,0.0,2.0,2,0.0,689.0,1,34.0,23515.0,23515.0,0.0,4.0,4.0,23511.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,689.0,0,bik
1,1.0,4.0,0.0,4.0,1,1,1,0,0,1,1,1,0,0,5,1.0,0.0,1.0,1.0,6,0.0,0.0,1,0.0,7329.0,7329.0,0.0,0.0,0.0,7329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,135.0,135.0,2.0,2,2,1,1,0,1,1,2,0,1,1,1.0,1.0,1.0,1.0,3,4.0,0.0,1,0.0,2239.0,2239.0,0.0,304.0,304.0,1935.0,300.0,0.0,300.0,4.0,4.0,0.0,4.0,0.0,0,bik
1,1.0,4.0,0.0,4.0,1,1,1,0,0,1,1,1,0,0,0,2.0,1.0,2.0,2.0,1,0.0,351.0,1,14.0,4774.0,4774.0,0.0,0.0,0.0,4774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0,bik
1,0.0,82.0,82.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,19.0,0.0,19.0,1,2,0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,82.0,1,9.0,8790.0,8790.0,0.0,0.0,0.0,8790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0,bik
1,0.0,52.0,0.0,52.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,1.0,518.0,1,29.0,14988.0,14988.0,0.0,0.0,0.0,14988.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,518.0,0,bik
1,0.0,154.0,154.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,629.0,629.0,0.0,629.0,629.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,0.0,43.0,43.0,43.0,3,5,0,2,0,3,0,2,1,1,0,0.0,0.0,0.0,0.0,5,0.0,927.0,2,67.0,295569.0,3994.0,2685.0,3994.0,1309.0,291575.0,5000.0,3000.0,2000.0,0.0,0.0,0.0,0.0,2182.0,0,bik
1,0.0,64.0,64.0,0.0,1,1,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,166.0,166.0,1.0,2,2,1,1,0,1,1,2,0,1,2,2.0,1.0,1.0,2.0,4,0.0,0.0,2,0.0,71276.0,71276.0,0.0,388.0,388.0,70888.0,2000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,131.0,131.0,98.0,2,2,0,1,0,1,0,1,0,1,1,0.0,0.0,0.0,0.0,3,0.0,726.0,2,111.0,80571.0,0.0,0.0,0.0,0.0,80571.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,726.0,0,bik
0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,50.0,50.0,16.0,3,3,0,2,0,1,0,3,1,1,0,0.0,0.0,0.0,0.0,3,0.0,294.0,1,8.0,2887.0,2887.0,502.0,502.0,0.0,2385.0,2500.0,1000.0,1500.0,0.0,0.0,0.0,0.0,294.0,0,bik
1,0.0,28.0,0.0,28.0,1,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,2,238.0,225.0,1,21.0,4765.0,4765.0,0.0,0.0,0.0,4765.0,0.0,0.0,0.0,238.0,238.0,0.0,0.0,225.0,0,bik
1,0.0,62.0,62.0,0.0,1,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1,0.0,-1.0,1,0.0,2078.0,2078.0,2078.0,2078.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,bik
2,0.0,34.0,34.0,0.0,2,2,0,2,0,0,0,2,1,1,0,0.0,0.0,0.0,0.0,2,0.0,-1.0,1,0.0,2233.0,2233.0,1318.0,2233.0,915.0,0.0,4500.0,3500.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,bik
1,1.0,105.0,105.0,9.0,2,2,1,1,0,1,1,1,0,1,1,2.0,0.0,0.0,0.0,3,0.0,989.0,3,137.0,136269.0,846.0,0.0,846.0,846.0,135423.0,20000.0,0.0,20000.0,0.0,0.0,0.0,0.0,989.0,0,bik
