ILE_BANKOW;ILE_BANKOW_12;ILE_MIES_OD_NAJSTAR_OTW;ILE_MIES_OD_NAJSTAR_OTW_NRAT;ILE_MIES_OD_NAJSTAR_OTW_RAT;ILE_PRODUKTOW;ILE_RACH_OTW;ILE_RACH_OTW_12;ILE_RACH_OTW_NRAT;ILE_RACH_OTW_NRAT_12;ILE_RACH_OTW_RAT;ILE_RACH_OTW_RAT_12;ILE_RACH_OTW_BEZ_HIPO;ILE_RACH_OTW_KARTY;ILE_RACH_OTW_ODNAWIALNE;ILE_RACH_ZAMK;ILE_ZAPYTAN_12;ILE_ZAPYTAN_3;ILE_ZAPYTAN_6;ILE_ZAPYTAN_9;L_RACHUNKOW;MAX_NAL_WYMAGAL;MAX_RATA;MAX_WNIOSKODAWCY;MIN_L_RAT_DO_SPLATY;SUMA_DO_SPLATY;SUMA_DO_SPLATY_BEZ_HIPO;SUMA_DO_SPLATY_KARTY;SUMA_DO_SPLATY_NRAT;SUMA_DO_SPLATY_ODNAWIALNE;SUMA_DO_SPLATY_RAT;SUMA_LIMIT;SUMA_LIMIT_KARTY;SUMA_LIMIT_ODNAWIALNE;SUMA_NAL_WYMAGAL;SUMA_NAL_WYMAGAL_BEZ_HIPO;SUMA_NAL_WYMAGAL_KARTY;SUMA_NAL_WYMAGAL_NRAT;SUMA_RATA;STATUS
1;0;52;0;52;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;518;1;29;14988;14988;0;0;0;14988;0;0;0;1;1;0;0;518;0
1;0;154;154;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;629;629;0;629;629;0;2000;0;2000;0;0;0;0;0;0
1;0;43;43;43;3;5;0;2;0;3;0;2;1;1;0;0;0;0;0;5;0;927;2;67;295569;3994;2685;3994;1309;291575;5000;3000;2000;0;0;0;0;2182;0
1;0;64;64;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;166;166;1;2;2;1;1;0;1;1;2;0;1;2;2;1;1;2;4;0;0;2;0;71276;71276;0;388;388;70888;2000;0;2000;0;0;0;0;0;0
2;0;131;131;98;2;2;0;1;0;1;0;1;0;1;1;0;0;0;0;3;0;726;2;111;80571;0;0;0;0;80571;300;0;300;0;0;0;0;726;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;50;50;16;3;3;0;2;0;1;0;3;1;1;0;0;0;0;0;3;0;294;1;8;2887;2887;502;502;0;2385;2500;1000;1500;0;0;0;0;294;0
1;0;28;0;28;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;238;225;1;21;4765;4765;0;0;0;4765;0;0;0;238;238;0;0;225;0
1;0;62;62;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;2078;2078;2078;2078;0;0;10000;10000;0;0;0;0;0;0;0
2;0;34;34;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;0;-1;1;0;2233;2233;1318;2233;915;0;4500;3500;1000;0;0;0;0;0;0
1;1;105;105;9;2;2;1;1;0;1;1;1;0;1;1;2;0;0;0;3;0;989;3;137;136269;846;0;846;846;135423;20000;0;20000;0;0;0;0;989;0
3;1;20;15;20;3;4;1;2;1;2;0;4;1;1;1;1;0;0;1;5;0;202;2;5;2382;2382;246;246;0;2136;2800;800;2000;0;0;0;0;304;0
4;1;37;37;29;2;4;1;1;0;3;1;4;1;0;3;1;0;0;1;7;1;157;1;6;10388;10388;2721;2721;0;7667;3500;3500;0;1;1;0;0;390;0
2;1;75;75;8;2;2;1;1;0;1;1;2;0;1;0;1;0;0;1;2;0;117;1;5;569;569;0;0;0;569;2000;0;2000;0;0;0;0;117;0
2;0;126;126;0;1;2;0;2;0;0;0;2;2;0;2;0;0;0;0;4;0;-1;1;0;5108;5108;5108;5108;0;0;65400;65400;0;0;0;0;0;0;0
2;2;8;0;8;1;2;2;0;0;2;2;2;0;0;2;2;0;0;2;4;0;99;1;2;736;736;0;0;0;736;0;0;0;0;0;0;0;167;0
1;1;35;35;0;1;1;0;1;0;0;0;1;1;0;1;1;1;1;1;2;0;-1;1;0;0;0;0;0;0;0;500;500;0;0;0;0;0;0;0
2;0;112;112;0;1;2;0;2;0;0;0;2;2;0;0;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;12200;12200;0;0;0;0;0;0;0
4;2;19;8;19;2;4;2;1;1;3;1;4;1;0;1;2;0;0;1;5;228;388;1;4;6891;6891;362;362;0;6529;1400;1400;0;228;228;0;0;747;0
1;0;59;0;59;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;1781;4;1328;499384;0;0;0;0;499384;0;0;0;0;0;0;0;3059;0
1;0;70;70;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;4000;4000;0;0;0;0;0;0;0
1;0;45;0;45;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;272;4;123;33538;0;0;0;0;33538;0;0;0;0;0;0;0;272;0
2;1;113;113;7;3;4;3;2;1;2;2;4;1;1;4;1;0;0;1;8;0;1029;2;26;43017;43017;0;8975;8975;34042;11700;700;11000;0;0;0;0;1237;0
1;1;22;7;22;2;2;1;1;1;1;0;2;1;0;4;1;0;0;1;6;0;420;1;14;6049;6049;130;130;0;5919;1000;1000;0;0;0;0;0;420;0
1;0;143;143;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;0;0;0;0;0;0;1700;0;1700;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;13;13;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;1000;1000;0;0;0;0;0;0;0
2;0;78;78;0;1;2;0;2;0;0;0;2;2;0;0;0;0;0;0;3;0;-1;1;0;3;3;3;3;0;0;70000;70000;0;0;0;0;0;0;0
1;0;130;130;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;2;79;79;33;5;7;4;3;1;4;3;7;1;2;2;3;1;2;3;9;0;118;1;1;5055;5055;518;1207;689;3848;4100;800;3300;0;0;0;0;346;0
2;0;34;0;34;1;2;1;0;0;2;1;2;0;0;2;0;0;0;0;4;0;71;1;2;385;385;0;0;0;385;0;0;0;0;0;0;0;138;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;27;27;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;1473;1473;1473;1473;0;0;5500;5500;0;0;0;0;0;0;0
2;1;12;12;10;3;3;3;1;1;2;2;3;0;1;0;1;0;1;1;3;196;189;2;21;7557;7557;0;832;832;6725;1352;0;1352;211;211;0;0;323;0
1;0;3;0;3;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;677;2;81;54814;54814;0;0;0;54814;0;0;0;0;0;0;0;677;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;158;158;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;15000;0;15000;0;0;0;0;0;0
5;1;59;59;21;4;5;1;3;0;2;1;5;2;1;4;1;0;0;0;9;1427;1418;2;27;68353;68353;10228;13055;2827;55298;17700;14900;2800;2111;2111;225;245;1868;0
1;0;107;107;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;6000;0;6000;0;0;0;0;0;0
1;1;2;0;2;1;1;2;0;0;1;2;1;0;0;2;5;5;5;5;3;0;690;2;58;40038;40038;0;0;0;40038;0;0;0;0;0;0;0;690;0
2;1;37;37;4;2;2;1;1;0;1;1;2;1;0;0;1;0;1;1;2;0;39;1;8;319;319;0;0;0;319;4000;4000;0;0;0;0;0;39;0
1;2;8;8;0;1;1;1;1;1;0;0;1;1;0;0;2;1;1;2;1;0;-1;1;0;1422;1422;1422;1422;0;0;3000;3000;0;0;0;0;0;0;0
1;0;10;10;0;1;1;2;1;2;0;0;1;0;1;1;0;0;0;0;2;0;-1;1;0;940;940;0;940;940;0;1000;0;1000;0;0;0;0;0;0
1;0;20;20;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;714;714;714;714;0;0;3000;3000;0;0;0;0;0;0;0
1;1;3;0;3;1;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;202;1;2;400;400;0;0;0;400;0;0;0;0;0;0;0;202;0
3;1;133;133;39;3;4;0;3;0;1;0;4;1;2;6;1;0;0;0;10;0;627;2;22;19518;19518;460;5713;5253;13805;5800;500;5300;0;0;0;0;627;0
1;1;73;73;0;1;1;0;1;0;0;0;1;0;1;0;3;3;3;3;1;0;-1;2;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
2;3;4;0;4;1;2;2;0;0;2;2;2;0;0;0;3;1;3;3;2;321;336;1;8;5295;5295;0;0;0;5295;0;0;0;528;528;0;0;634;0
1;1;7;0;7;1;1;1;0;0;1;1;1;0;0;3;1;0;0;1;4;0;121;1;3;362;362;0;0;0;362;0;0;0;0;0;0;0;121;0
1;0;47;0;47;1;3;0;0;0;3;0;3;0;0;0;0;0;0;0;5;0;654;4;4;9519;9519;0;0;0;9519;0;0;0;0;0;0;0;1837;0
2;1;75;75;3;2;2;1;1;0;1;1;2;0;1;0;1;1;1;1;2;0;289;2;8;2319;2319;0;0;0;2319;300;0;300;0;0;0;0;289;0
2;2;12;0;12;2;2;1;0;0;2;1;2;0;0;0;2;0;1;1;3;0;75;2;20;3259;3259;0;0;0;3259;0;0;0;0;0;0;0;149;0
2;1;11;11;8;2;2;2;1;1;1;1;2;0;1;3;1;0;0;1;5;0;72;2;1;2764;2764;0;2702;2702;62;4000;0;4000;0;0;0;0;72;0
4;2;60;60;35;3;4;0;1;0;3;0;4;0;1;0;2;0;1;1;4;3432;93;1;0;8415;8415;0;3311;3311;5104;4000;0;4000;5104;5104;0;0;93;0
1;0;27;0;27;1;1;0;0;0;1;0;1;0;0;2;0;0;0;0;3;0;145;1;2;349;349;0;0;0;349;0;0;0;0;0;0;0;145;0
1;0;58;58;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;-1;-1;1;0;0;0;0;0;0;0;10000;0;10000;0;0;0;0;0;0
2;0;105;105;0;1;2;0;2;0;0;0;2;2;0;0;0;0;0;0;2;0;-1;1;0;3907;3907;3907;3907;0;0;22200;22200;0;0;0;0;0;0;0
2;1;17;0;17;2;2;1;0;0;2;1;2;0;0;1;1;1;1;1;3;1;749;1;3;14629;14629;0;0;0;14629;0;0;0;1;1;0;0;847;0
2;0;54;54;2;2;2;1;1;0;1;1;2;0;1;1;0;0;0;0;4;0;92;1;18;1992;1992;0;371;371;1621;500;0;500;0;0;0;0;92;0
2;0;138;138;0;2;2;0;2;0;0;0;2;1;1;0;0;0;0;0;2;0;-1;2;0;1066;1066;744;1066;322;0;13400;8800;4600;0;0;0;0;0;0
1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;89;1;23;2062;2062;0;0;0;2062;0;0;0;0;0;0;0;89;0
1;0;41;41;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;2701;2701;0;2701;2701;0;5000;0;5000;0;0;0;0;0;0
2;2;9;9;2;2;2;2;1;1;1;1;2;1;0;0;3;2;2;3;2;0;100;1;21;3803;3803;1707;1707;0;2096;2500;2500;0;0;0;0;0;100;0
2;1;34;0;34;2;2;0;0;0;2;0;2;0;0;3;1;0;0;1;5;0;449;1;2;1193;1193;0;0;0;1193;0;0;0;0;0;0;0;560;0
1;0;78;78;73;2;2;0;1;0;1;0;1;0;1;0;0;0;0;0;2;0;361;2;115;44186;2726;0;2726;2726;41460;3000;0;3000;0;0;0;0;361;0
1;2;81;81;42;3;3;1;1;0;2;1;2;0;1;2;2;0;0;1;5;0;0;2;0;179662;22677;0;6274;6274;173388;7500;0;7500;0;0;0;0;0;0
1;1;3;3;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;-1;-1;1;0;0;0;0;0;0;0;5000;0;5000;0;0;0;0;0;0
3;0;69;69;0;2;4;1;4;1;0;0;4;3;1;1;0;0;0;0;5;0;-1;2;0;7499;7499;4401;7499;3098;0;56700;49200;7500;0;0;0;0;0;0
4;2;35;7;35;3;8;2;1;1;7;1;8;0;1;12;2;0;0;1;20;80;226;1;11;27647;27647;0;480;480;27167;500;0;500;125;125;0;0;876;0
1;0;79;42;79;2;2;0;1;0;1;0;1;1;0;0;0;0;0;0;2;0;339;3;1280;43288;0;0;0;0;43288;2500;2500;0;0;0;0;0;339;0
2;1;54;54;1;3;3;1;2;0;1;1;3;1;1;0;1;1;1;1;3;21;68;2;25;3157;3157;1001;1462;461;1695;1300;1000;300;21;21;21;21;68;0
1;2;13;13;0;1;1;0;1;0;0;0;1;1;0;0;3;0;0;2;1;0;-1;1;0;1478;1478;1478;1478;0;0;2300;2300;0;0;0;0;0;0;0
2;0;86;84;86;2;2;0;1;0;1;0;2;0;1;0;0;0;0;0;2;8;0;1;0;8;8;0;0;0;8;3000;0;3000;8;8;0;0;0;0
1;1;8;0;8;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;2;0;130;1;15;1941;1941;0;0;0;1941;0;0;0;0;0;0;0;130;0
3;2;44;13;44;3;3;1;1;0;2;1;2;1;0;0;2;0;0;0;3;1041;570;1;30;162996;21250;4045;4045;0;158951;5500;5500;0;1395;354;0;0;570;0
4;7;36;20;36;3;7;1;1;0;6;1;7;1;0;10;14;1;3;10;20;777;777;2;1;52940;52940;4832;4832;0;48108;5000;5000;0;1800;1800;0;0;2658;0
2;1;83;83;10;2;2;1;1;0;1;1;2;0;1;1;1;0;0;0;3;0;81;2;6;2757;2757;0;2234;2234;523;3500;0;3500;0;0;0;0;81;0
1;2;2;0;2;1;1;1;0;0;1;1;1;0;0;0;2;2;2;2;2;0;125;1;59;7381;7381;0;0;0;7381;0;0;0;0;0;0;0;125;0
1;1;10;0;10;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;0;227;4;15;3413;3413;0;0;0;3413;0;0;0;0;0;0;0;227;0
1;0;68;68;0;2;2;0;2;0;0;0;2;1;1;2;0;0;0;0;4;0;-1;2;0;2767;2767;1289;2767;1478;0;3300;1300;2000;0;0;0;0;0;0
3;1;79;79;43;3;3;1;1;0;2;1;2;0;1;1;1;0;0;1;4;0;1585;2;2;449430;28217;0;27184;27184;422246;30000;0;30000;0;0;0;0;2101;0
1;1;4;3;4;2;2;2;1;1;1;1;2;1;0;3;1;0;1;1;5;0;242;1;43;10495;10495;0;0;0;10495;500;500;0;0;0;0;0;242;0
0;4;0;0;0;0;0;1;0;0;0;1;0;0;0;2;6;2;2;3;2;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;135;135;17;2;4;1;1;0;3;1;4;0;1;5;2;2;2;2;9;0;131;1;11;6452;6452;0;625;625;5827;1000;0;1000;0;0;0;0;351;0
2;2;9;9;8;3;3;3;1;1;2;2;3;1;0;3;3;0;1;2;6;0;103;1;5;1172;1172;179;179;0;993;900;900;0;0;0;0;0;185;0
2;0;15;0;15;2;2;1;0;0;2;1;2;0;0;0;0;0;0;0;2;0;54;2;2;6166;6166;0;0;0;6166;0;0;0;0;0;0;0;54;0
5;2;152;152;71;5;6;0;3;0;3;0;6;1;2;0;2;1;2;2;6;0;1215;2;9;50933;50933;2098;2580;482;48353;6900;5000;1900;0;0;0;0;2481;0
1;0;110;110;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
2;0;149;0;149;2;2;0;0;0;2;0;1;0;0;1;0;0;0;0;3;0;141;2;5;700;700;0;0;0;700;0;0;0;0;0;0;0;141;0
1;0;21;21;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;-1;-1;1;0;0;0;0;0;0;0;1500;0;1500;0;0;0;0;0;0
2;1;27;27;4;2;2;1;1;0;1;1;1;1;0;1;1;0;1;1;3;0;1427;2;2710;240733;0;0;0;0;240733;5000;5000;0;0;0;0;0;1427;0
5;4;47;47;27;5;7;2;3;1;4;1;7;1;2;12;5;0;2;5;19;1;338;1;23;35431;35431;1533;6647;5114;28784;8500;1500;7000;1;1;0;0;921;0
1;2;3;3;0;1;1;1;1;1;0;0;1;1;0;0;2;1;2;2;1;-1;-1;1;0;0;0;0;0;0;0;5000;5000;0;0;0;0;0;0;0
4;2;43;30;43;5;9;2;3;0;6;2;8;2;1;3;2;0;0;0;12;0;945;2;7;112229;48776;1184;11188;10004;101041;11700;1700;10000;0;0;0;0;2537;0
1;0;35;0;35;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1262;2;2794;352392;0;0;0;0;352392;0;0;0;0;0;0;0;1262;0
4;2;52;52;17;3;6;10;2;1;4;9;6;0;2;9;4;1;1;4;15;1;596;1;1;87960;87960;0;8410;8410;79550;8400;0;8400;1;1;0;0;1343;0
1;0;19;19;0;1;1;0;1;0;0;0;1;1;0;2;0;0;0;0;3;0;-1;1;0;955;955;955;955;0;0;5500;5500;0;0;0;0;0;0;0
4;3;29;21;29;2;5;3;1;0;4;3;5;1;0;6;3;1;2;3;11;0;118;1;1;2810;2810;755;755;0;2055;800;800;0;0;0;0;0;314;0
1;0;96;96;80;2;2;0;1;0;1;0;1;0;1;0;0;0;0;0;2;0;2452;2;116;300081;15257;0;15257;15257;284824;20000;0;20000;0;0;0;0;2452;0
1;2;31;31;0;1;2;0;2;0;0;0;2;2;0;0;3;2;3;3;2;0;-1;1;0;847;847;847;847;0;0;1200;1200;0;0;0;0;0;0;0
2;3;103;103;10;3;5;1;4;0;1;1;4;3;1;1;3;0;0;0;6;0;967;2;35;41480;7873;7873;7873;0;33607;23000;20000;3000;0;0;0;0;967;0
1;0;44;44;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;2;0;1269;1269;0;1269;1269;0;3000;0;3000;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;3;6;0;6;1;1;2;0;0;1;2;1;0;0;1;3;0;0;3;2;0;38;1;15;556;556;0;0;0;556;0;0;0;0;0;0;0;38;0
1;0;44;0;44;1;1;1;0;0;1;1;0;0;0;2;0;0;0;0;3;0;725;2;2432;188367;0;0;0;0;188367;0;0;0;0;0;0;0;725;0
2;2;33;33;0;2;2;0;2;0;0;0;2;1;1;5;2;2;2;2;7;0;-1;1;0;944;944;944;944;0;0;3000;1000;2000;0;0;0;0;0;0
2;0;15;15;13;2;2;0;1;0;1;0;1;1;0;0;0;0;0;0;2;0;661;2;0;1794;1794;1794;1794;0;0;5200;5200;0;0;0;0;0;661;0
2;0;50;50;11;2;3;1;2;0;1;1;2;2;0;0;0;0;0;0;3;0;800;2;53;47240;4814;4814;4814;0;42426;16000;16000;0;0;0;0;0;800;0
1;0;56;56;0;1;2;0;2;0;0;0;2;2;0;3;0;0;0;0;5;0;-1;1;0;0;0;0;0;0;0;15000;15000;0;0;0;0;0;0;0
2;1;95;34;95;3;4;0;2;0;2;0;2;1;1;0;1;0;1;1;4;0;1913;1;1775;381856;20617;487;20617;20130;361239;76000;50000;26000;0;0;0;0;2161;0
2;2;179;179;0;2;2;1;2;1;0;0;2;1;1;0;2;1;1;1;2;0;-1;2;0;6219;6219;0;6219;6219;0;11600;5000;6600;0;0;0;0;0;0
2;0;19;19;15;3;3;0;1;0;2;0;3;1;0;3;0;0;0;0;6;0;508;2;20;16597;16597;2044;2044;0;14553;2000;2000;0;0;0;0;0;712;0
2;1;53;53;29;3;3;0;1;0;2;0;3;0;1;2;1;0;0;0;5;0;337;2;15;17339;17339;0;4024;4024;13315;4200;0;4200;0;0;0;0;658;0
2;0;78;78;20;3;4;0;2;0;2;0;4;1;1;1;0;0;0;0;6;0;769;1;7;17518;17518;1049;4206;3157;13312;7300;2300;5000;0;0;0;0;1000;0
1;0;92;0;92;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;803;1;1002;85681;0;0;0;0;85681;0;0;0;0;0;0;0;803;0
1;0;37;37;0;1;1;0;1;0;0;0;1;0;1;2;0;0;0;0;3;0;-1;1;0;0;0;0;0;0;0;7000;0;7000;0;0;0;0;0;0
2;1;136;136;17;2;2;0;1;0;1;0;2;0;1;1;2;0;0;0;3;0;1061;2;35;37109;37109;0;0;0;37109;4800;0;4800;0;0;0;0;1061;0
3;3;56;56;20;3;3;0;1;0;2;0;2;0;1;0;3;1;2;3;3;0;3113;1;16;338559;59532;0;9607;9607;328952;12000;0;12000;0;0;0;0;4511;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;45;0;45;2;2;0;0;0;2;0;1;0;0;0;0;0;0;0;2;0;880;2;2833;250518;1630;0;0;0;250518;0;0;0;0;0;0;0;880;0
2;1;14;0;14;2;2;1;0;0;2;1;2;0;0;2;1;0;0;1;4;0;190;1;4;1036;1036;0;0;0;1036;0;0;0;0;0;0;0;271;0
2;1;38;38;29;2;2;0;1;0;1;0;2;1;0;3;1;0;0;0;5;0;198;1;8;2599;2599;1014;1014;0;1585;1000;1000;0;0;0;0;0;198;0
3;1;151;151;33;4;5;1;2;0;3;1;5;1;1;2;1;1;1;1;7;0;179;2;0;15698;15698;2343;9434;7091;6264;27500;20000;7500;0;0;0;0;334;0
2;1;54;54;1;2;2;1;1;0;1;1;2;1;0;3;2;2;2;2;5;300;0;2;0;71450;71450;6203;6203;0;65247;9000;9000;0;300;300;300;300;0;0
1;0;91;90;91;2;2;0;1;0;1;0;1;0;1;1;0;0;0;0;3;0;121;3;25;4317;1243;0;1243;1243;3074;2500;0;2500;0;0;0;0;121;0
1;0;24;24;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;500;500;0;0;0;0;0;0;0
2;1;18;0;18;1;2;1;0;0;2;1;2;0;0;0;1;0;1;1;2;87;96;1;12;3340;3340;0;0;0;3340;0;0;0;87;87;0;0;182;0
2;0;59;59;57;3;3;0;2;0;1;0;2;1;1;0;0;0;0;0;3;0;0;1;0;203201;0;0;0;0;203201;1300;1000;300;0;0;0;0;0;0
1;0;30;30;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;6917;6917;6917;6917;0;0;8200;8200;0;0;0;0;0;0;0
1;0;55;43;55;2;2;0;1;0;1;0;2;1;0;0;0;0;0;0;2;0;1047;1;6;10234;10234;3997;3997;0;6237;5800;5800;0;0;0;0;0;1047;0
1;0;29;29;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;-1;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
1;0;16;16;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;1000;1000;0;0;0;0;0;0;0
1;0;125;125;0;3;3;0;3;0;0;0;3;1;2;0;0;0;0;0;3;0;-1;2;0;0;0;0;0;0;0;40000;5000;35000;0;0;0;0;0;0
2;0;74;74;0;1;2;0;2;0;0;0;2;2;0;0;0;0;0;0;2;0;-1;1;0;0;0;0;0;0;0;4700;4700;0;0;0;0;0;0;0
1;0;116;116;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;832;832;0;832;832;0;2000;0;2000;0;0;0;0;0;0
1;1;141;141;8;2;3;2;1;0;2;2;3;0;1;0;2;0;1;2;3;0;539;1;43;48289;48289;0;10358;10358;37931;14000;0;14000;0;0;0;0;862;0
3;0;137;137;14;3;4;0;3;0;1;0;4;2;1;1;0;0;0;0;6;0;593;1;12;9987;9987;2872;2872;0;7115;19000;18700;300;0;0;0;0;593;0
2;2;6;0;6;1;2;2;0;0;2;2;2;0;0;0;2;0;2;2;2;0;129;1;12;3439;3439;0;0;0;3439;0;0;0;0;0;0;0;157;0
2;0;91;91;34;2;2;0;1;0;1;0;1;0;1;0;0;0;0;0;3;0;2057;1;4463;916829;0;0;0;0;916829;20000;0;20000;0;0;0;0;2057;0
1;0;151;151;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;2;0;-1;2;0;4169;4169;0;4169;4169;0;6000;0;6000;0;0;0;0;0;0
1;4;1;0;1;1;1;1;0;0;1;1;0;0;0;0;7;7;7;7;1;0;1486;2;182;269831;0;0;0;0;269831;0;0;0;0;0;0;0;1486;0
2;0;30;30;17;2;3;1;1;0;2;1;3;0;1;2;0;0;0;0;5;0;177;2;2;786;786;0;0;0;786;3000;0;3000;0;0;0;0;301;0
1;0;36;35;36;2;2;0;1;0;1;0;1;0;1;0;0;0;0;0;2;0;652;2;2722;182308;5063;0;5063;5063;177245;6000;0;6000;0;0;0;0;652;0
1;0;91;91;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;-1;1;0;0;0;0;0;0;0;300;0;300;0;0;0;0;0;0
2;1;27;27;1;2;2;1;1;0;1;1;2;1;0;0;1;1;1;1;2;0;127;1;20;2540;2540;0;0;0;2540;3000;3000;0;0;0;0;0;127;0
2;1;79;79;6;2;2;1;1;0;1;1;2;1;0;0;1;0;0;0;2;0;161;1;7;1148;1148;0;0;0;1148;2100;2100;0;0;0;0;0;161;0
1;0;16;0;16;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;105;508;1;13;6603;6603;0;0;0;6603;0;0;0;105;105;0;0;508;0
4;2;77;67;77;5;7;1;4;0;3;1;6;3;1;1;2;0;0;2;8;13;392;2;16;71098;22121;7902;9304;1402;61794;12500;10900;1600;13;0;0;0;1044;0
1;0;20;0;20;1;2;1;0;0;2;1;2;0;0;0;0;0;0;0;2;2;96;1;12;2557;2557;0;0;0;2557;0;0;0;3;3;0;0;190;0
5;1;92;92;34;5;6;0;4;0;2;0;6;2;2;0;1;1;1;1;6;0;305;1;14;17351;17351;3564;4199;635;13152;8300;3500;4800;0;0;0;0;396;0
3;0;190;190;90;4;6;0;4;0;2;0;5;2;2;0;0;0;0;0;6;0;1059;3;26;33648;8884;588;588;0;33060;37800;25000;12800;0;0;0;0;1996;0
1;0;21;21;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;-1;1;0;1610;1610;1610;1610;0;0;4000;4000;0;0;0;0;0;0;0
1;0;84;0;84;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1133;3;109;123725;0;0;0;0;123725;0;0;0;0;0;0;0;1133;0
3;1;81;81;32;2;3;1;1;0;2;1;3;0;1;0;1;0;0;1;3;0;929;3;10;23429;23429;0;0;0;23429;300;0;300;0;0;0;0;1053;0
